run,type,entropy_0,entropy_1,entropy_2,entropy_3,entropy_4,entropy_5,entropy_6,entropy_7,entropy_8,entropy_9,entropy_10,entropy_11,entropy_12,entropy_13,entropy_14,entropy_15,entropy_16,entropy_17,entropy_18,entropy_19,entropy_20,entropy_21,entropy_22,entropy_23,entropy_24,entropy_25,entropy_26,entropy_27,entropy_28,entropy_29,entropy_30,entropy_31,entropy_32,entropy_33,entropy_34,entropy_35,entropy_36,entropy_37,entropy_38,entropy_39,entropy_40,entropy_41,entropy_42,entropy_43,entropy_44,entropy_45,entropy_46,entropy_47,entropy_48,entropy_49,entropy_50,entropy_51,entropy_52,entropy_53,entropy_54,entropy_55,entropy_56,entropy_57,entropy_58,entropy_59,entropy_60,entropy_61,entropy_62,entropy_63,entropy_64,entropy_65,entropy_66,entropy_67,entropy_68,entropy_69,entropy_70,entropy_71,entropy_72,entropy_73,entropy_74,entropy_75,entropy_76,entropy_77,entropy_78,entropy_79,entropy_80,entropy_81,entropy_82,entropy_83,entropy_84,entropy_85,entropy_86,entropy_87,entropy_88,entropy_89,entropy_90,entropy_91,entropy_92,entropy_93,entropy_94,entropy_95,entropy_96,entropy_97,entropy_98,entropy_99,entropy_100,entropy_101,entropy_102,entropy_103,entropy_104,entropy_105,entropy_106,entropy_107,entropy_108,entropy_109,entropy_110,entropy_111,entropy_112,entropy_113,entropy_114,entropy_115,entropy_116,entropy_117,entropy_118,entropy_119,entropy_120,entropy_121,entropy_122,entropy_123,entropy_124,entropy_125,entropy_126,entropy_127,entropy_128,entropy_129,entropy_130,entropy_131,entropy_132,entropy_133,entropy_134,entropy_135,entropy_136,entropy_137,entropy_138,entropy_139,entropy_140,entropy_141,entropy_142,entropy_143,entropy_144
1,lost,0,3,4.392317422778761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,won,0,3,3.700439718141092,0,2,1,1,0,0,0,1.584962500721156,1.584962500721156,1.584962500721156,3.169925001442312,4.754887502163468,4.754887502163468,6.339850002884624,5.169925001442312,4.169925001442312,4.169925001442312,3.584962500721156,3.584962500721156,4.169925001442312,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,won,0,4.807354922057604,7.475733430966398,6.066089190457772,9.264442600226602,3.321928094887362,3.321928094887362,3.321928094887362,3.321928094887362,3.169925001442312,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,won,0,3,3.700439718141092,4.459431618637297,4,5.392317422778761,6.754887502163468,8.044394119358454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,lost,0,5.807354922057604,6.321928094887363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,lost,0,3,3.700439718141092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,won,0,4.807354922057604,7.475733430966398,6.066089190457772,7.087462841250339,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,lost,0,5.807354922057604,8.049848549450562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,won,0,3,1.584962500721156,1.584962500721156,3.584962500721156,2.584962500721156,2.584962500721156,2,1,1,1,1,2.584962500721156,2,1,0,0,2,4,3,2,2,2,3.584962500721156,3.584962500721156,2,2,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,3.807354922057604,3.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,3.807354922057604,3.807354922057604,3.807354922057604,3.807354922057604,4.392317422778761,2.807354922057604,2.807354922057604,4.392317422778761,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,2.807354922057604,4.392317422778761,3.807354922057604,2.807354922057604,2.807354922057604,4.392317422778761,2.807354922057604,2.807354922057604,1,1,1,2.584962500721156,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,lost,0,3.169925001442312,4.754887502163468,3.321928094887362,4.906890595608519,4.643856189774724,6.22881869049588,7.491853096329675,6.169925001442312,6.169925001442312,6.169925001442312,6.754887502163468,7.491853096329675,7.491853096329675,7.491853096329675,7.491853096329675,8.29920801838728,8.29920801838728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,lost,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,won,0,3,1,1,2.584962500721156,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,lost,0,3,2,2,3,3,3,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,0,1,0,0,1.584962500721156,2.321928094887362,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,lost,0,4.807354922057604,6.022367813028454,4.906890595608519,5.832890014164741,5.392317422778761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,lost,0,3,3.700439718141092,4.459431618637297,4.087462841250339,5.357552004618084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,lost,0,4.807354922057604,5.672425341971495,5.459431618637297,4.857980995127572,4.169925001442312,5.169925001442312,4.954196310386875,5.392317422778761,6.754887502163468,6.977279923499917,7.6293566200796095,7.813781191217037,8.550746785383243,9.471675214392045,10.491853096329674,8.076815597050832,6.754887502163468,9.076815597050832,9.076815597050832,8.754887502163468,8.339850002884624,10.754887502163468,9.339850002884624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,lost,0,6.129283016944966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,lost,0,4.807354922057604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,lost,0,4.807354922057604,6.022367813028454,4.247927513443585,4.700439718141092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,won,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,lost,0,5.807354922057604,8.049848549450562,10.251482410620213,9.483815777264256,8.339850002884624,7.417852514885898,7.22881869049588,10.29920801838728,7.965784284662087,7.409390936137702,4.906890595608519,5.584962500721156,4,4,3.321928094887362,2,2,3,3,4.584962500721156,3,3,3,3,4.584962500721156,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,won,0,4.584962500721156,5.169925001442312,5.169925001442312,5.169925001442312,4.584962500721156,4.584962500721156,4.584962500721156,6.169925001442312,6.169925001442312,3,4,3,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,won,0,1,2,2,2,2,2,2,2,2,1,2,1,1.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,lost,0,3,4.392317422778761,5.754887502163468,4.169925001442312,5.754887502163468,5.754887502163468,7.339850002884624,6.754887502163468,6.491853096329675,7.22881869049588,8.366322214245816,10.688250309133178,12.17367713630342,10.951284714966972,12.536247215688128,11.951284714966972,12.536247215688128,12.536247215688128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,lost,0,3,3.700439718141092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,lost,0,4.807354922057604,4.906890595608519,6,5.882643049361842,6.357552004618084,5.882643049361842,6.714245517666122,6.303780748177103,6.475733430966398,5.044394119358453,5.523561956057013,6.044394119358453,6.539158811108031,7.569855608330948,9.068778277985412,7.672425341971495,7.392317422778761,7.392317422778761,7.392317422778761,6.392317422778761,7.977279923499917,7.392317422778761,7.392317422778761,7.392317422778761,6.754887502163468,8.339850002884624,6.754887502163468,7.584962500721156,5.754887502163468,5.754887502163468,7.108524456778169,6.523561956057013,6.523561956057013,6,6,6,6,6,6,6,4.807354922057604,5.807354922057604,5.807354922057604,4.584962500721156,5.584962500721156,6.906890595608519,6.906890595608519,7.321928094887363,7.321928094887363,7.321928094887363,6.584962500721156,7.321928094887363,6.584962500721156,8.087462841250339,7.523561956057013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,lost,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,won,0,4.807354922057604,2.321928094887362,2.321928094887362,2.584962500721156,5.169925001442312,4.906890595608519,3.321928094887362,3.321928094887362,4.321928094887363,4.321928094887363,3.321928094887362,2,3.584962500721156,3.321928094887362,3.321928094887362,2,2,2,2.584962500721156,4.906890595608519,4.754887502163468,3.169925001442312,3.169925001442312,5.169925001442312,6.754887502163468,6.169925001442312,6.392317422778761,5.977279923499917,5.392317422778761,5.392317422778761,5.392317422778761,5.392317422778761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,won,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,lost,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,lost,0,4.807354922057604,1.584962500721156,1.584962500721156,0,2,2,2.584962500721156,0,1.584962500721156,2.584962500721156,2.584962500721156,4.169925001442312,4.169925001442312,2.584962500721156,2.584962500721156,2.584962500721156,1,4.321928094887363,4.169925001442312,3.584962500721156,2.584962500721156,4.169925001442312,4.906890595608519,4.906890595608519,4.906890595608519,4.169925001442312,5.169925001442312,4.169925001442312,4.169925001442312,4.169925001442312,4.169925001442312,4.169925001442312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,won,0,3,3.700439718141092,0,0,0,0,0,0,0,0,1.584962500721156,0,1.584962500721156,1.584962500721156,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,lost,0,5.807354922057604,6.321928094887363,5.044394119358453,6.044394119358453,7.339850002884624,8.693486957499326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,lost,0,3,3.700439718141092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,won,0,3,1.584962500721156,1,1,1,2.584962500721156,1,0,2,2,2,2,2.584962500721156,2.584962500721156,2.584962500721156,3.584962500721156,3.584962500721156,3.807354922057604,3,3,3,3,3,3,2.584962500721156,3.321928094887362,3.321928094887362,4.906890595608519,4.321928094887363,4.169925001442312,4.169925001442312,3.321928094887362,3.321928094887362,4.169925001442312,5.169925001442312,4.321928094887363,4,4,4,4,3.584962500721156,3.584962500721156,3.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,2.584962500721156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2.584962500721156,3.321928094887362,2.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,lost,0,5.807354922057604,8.894817763307943,11.972979786066292,12.186114239541643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,won,0,3.169925001442312,3.169925001442312,3.169925001442312,4.754887502163468,4.754887502163468,4.754887502163468,4.754887502163468,4.169925001442312,3.169925001442312,3.169925001442312,3.169925001442312,3.169925001442312,1.584962500721156,1.584962500721156,1.584962500721156,1.584962500721156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,lost,0,3,3.700439718141092,4.459431618637297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,won,0,3,4.392317422778761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,lost,0,4.807354922057604,4.906890595608519,4.643856189774724,4.087462841250339,5.672425341971495,4.087462841250339,4.087462841250339,5.672425341971495,3.9068905956085187,3.9068905956085187,3.321928094887362,4.906890595608519,4.906890595608519,4.321928094887363,4.321928094887363,4.321928094887363,4.321928094887363,4.906890595608519,6.906890595608519,5.906890595608519,4.169925001442312,5.754887502163468,5.754887502163468,6.977279923499917,6.977279923499917,7.6293566200796095,7.6293566200796095,8.851749041416058,8.266786540694902,8.851749041416058,10.436711542137214,12.12023787734196,7.977279923499917,9.977279923499916,8.977279923499916,10.562242424221072,10.562242424221072,12.147204924942228,12.147204924942228,12.147204924942228,12.732167425663386,9.562242424221072,9.562242424221072,9.562242424221072,9.562242424221072,9.562242424221072,9.562242424221072,9.562242424221072,6.977279923499917,6.977279923499917,6.977279923499917,6.392317422778761,7.977279923499917,8.714245517666123,8.714245517666123,8.714245517666123,7.714245517666122,7.714245517666122,9.29920801838728,8.714245517666123,7.714245517666122,7.714245517666122,7.714245517666122,7.714245517666122,7.392317422778761,6.392317422778761,6.392317422778761,5.754887502163468,5.169925001442312,6.754887502163468,8.339850002884624,8.339850002884624,9.339850002884624,9.92481250360578,9.92481250360578,10.92481250360578,9.45532722030456,10.661778097771988,9.661778097771988,10.076815597050832,8.076815597050832,7.754887502163468,7.754887502163468,7.754887502163468,7.169925001442312,6.169925001442312,6.169925001442312,6.169925001442312,6.169925001442312,6.169925001442312,6.169925001442312,6.169925001442312,6.169925001442312,6.169925001442312,6.169925001442312,7.754887502163468,7.754887502163468,6.754887502163468,7.169925001442312,7.044394119358453,7.044394119358453,5.906890595608519,7.906890595608519,7.754887502163468,9.228818690495881,7.672425341971495,7.491853096329675,7.169925001442312,7.491853096329675,5.169925001442312,4.584962500721156,3.584962500721156,5.169925001442312,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,3.584962500721156,5,,,,,,,,,,,,,,,,,,,,,,
41,won,0,0,0,0,0,0,1.584962500721156,0,1.584962500721156,1,1,1,1,1,1,1,1,1,0,1.584962500721156,1.584962500721156,3.169925001442312,2.584962500721156,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,lost,0,6.129283016944966,5.78135971352466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,lost,0,3,4.392317422778761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,lost,0,4.807354922057604,5.672425341971495,6.6865005271832185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,lost,0,3,3.700439718141092,4.459431618637297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,lost,0,3,3.700439718141092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,lost,0,4.807354922057604,6.022367813028454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,lost,0,4.807354922057604,4.392317422778761,5.643856189774724,6.94251450533924,6.442943495848728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,won,0,3,4.392317422778761,5.169925001442312,3.584962500721156,5.169925001442312,5.169925001442312,7.169925001442312,7.169925001442312,5.584962500721156,5.584962500721156,5.584962500721156,7.169925001442312,6.906890595608519,7.584962500721156,7.584962500721156,7.906890595608519,6.584962500721156,1,1,1,1,1,1,1,1,2,0,0,0,0,0,2,2,0,1.584962500721156,1.584962500721156,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584962500721156,2.584962500721156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
